subscriber_id,usage_minutes,data_gb,sms_count,cost,billing_date
CUST2951,317.88936801741414,6.121569052736469,23,74.82,2025-06-24
CUST8030,253.10874800424386,6.0300705344173195,20,79.53,2025-05-25
CUST9345,328.54452553465836,7.271131280361198,23,92.16,2025-06-17
CUST5253,337.9484610246634,3.4543495709248564,21,54.46,2025-05-30
CUST4816,415.73292833367543,1.2654696148165039,17,34.48,2025-06-23
CUST8755,354.4475298483683,5.128560038190925,24,68.42,2025-06-13
CUST8113,263.48166841414314,5.43291717916395,20,61.38,2025-06-24
CUST3615,309.3227157384714,3.676427070463224,19,60.29,2025-06-11
CUST6825,325.24936394902284,6.731510388340243,19,85.0,2025-06-18
CUST2505,267.3335383713144,8.530908480562193,22,105.1,2025-05-16
CUST1871,406.10780985063167,7.064930521102294,19,101.09,2025-05-11
CUST1647,264.61652671906097,5.887638856292456,20,12.55,2025-06-30
CUST3302,137.93663299654636,2.9512247173314203,15,47.57,2025-05-21
CUST8033,228.49293110196837,4.119911026606032,18,56.88,2025-05-20
CUST8056,358.158187607748,5.020466122039174,22,73.51,2025-06-18
CUST7480,269.98915614206027,5.139604169980037,29,68.77,2025-06-12
CUST6895,379.3008408072676,2.524369002346302,19,47.25,2025-05-23
CUST6909,329.41586032422885,5.561983735470065,12,71.38,2025-06-20
CUST9123,270.53176215278944,6.699204194042049,14,87.82,2025-05-09
CUST8005,315.36497604383044,6.62572423767792,17,88.57,2025-05-22
CUST8314,337.36468025616307,6.22074053086693,18,85.41,2025-05-21
CUST8304,289.8903673783053,4.56463759354556,23,70.23,2025-06-21
CUST2605,365.27394035771647,5.042007683265518,18,73.9,2025-05-24
CUST9401,293.49284728161575,5.193991929985437,22,73.99,2025-06-25
CUST4337,249.6991309250149,2.5716227744245357,22,45.72,2025-05-22
CUST5367,331.41727546321397,4.975506454306171,11,64.04,2025-06-12
CUST2454,348.7559866708876,4.705885236995723,18,70.16,2025-06-07
CUST6688,271.81377235980125,3.3555592088671373,12,50.76,2025-06-26
CUST7504,276.44808471908385,5.464099874715273,18,68.47,2025-06-15
CUST4872,289.32764241440765,5.621815131196009,19,81.86,2025-06-15
CUST8640,299.04918960486555,2.9949412707243823,11,48.72,2025-05-05
CUST2337,258.63845282238384,6.038693028482345,32,87.38,2025-06-28
CUST1357,334.5071995855556,4.197559056228328,12,61.22,2025-05-26
CUST4779,324.8999145622725,7.902287215590084,19,103.86,2025-05-18
CUST8469,343.6160318360339,5.366684011476703,9,83.6,2025-06-03
CUST3363,259.5850857322424,3.3205563156384477,19,46.99,2025-06-24
CUST5476,262.0433669223151,5.300787572952415,23,75.46,2025-06-10
CUST3152,271.15481721687985,3.203170657303284,27,53.45,2025-05-21
CUST4420,233.9883396489679,8.662917531708707,28,109.83,2025-05-12
CUST3759,276.5412173947648,1.573730941818245,25,41.33,2025-06-29
CUST1710,220.27861706028165,3.8012499540924543,25,48.69,2025-06-25
CUST8582,292.8810257489353,5.240591263423798,16,72.82,2025-06-16
CUST6988,223.29429146321888,7.555353643797018,14,97.27,2025-05-03
CUST7045,305.78373171464295,7.358594368127653,21,93.41,2025-06-14
CUST4080,287.5517925760463,6.943141901908711,14,89.84,2025-06-13
CUST5335,368.43157787661744,3.070153078839791,14,55.35,2025-06-27
CUST9808,352.9212243424794,1.4825210271537714,18,34.72,2025-05-23
CUST5041,335.8771127897981,8.004714104192056,19,101.01,2025-06-01
CUST8950,214.83087803224225,4.888904602206763,20,57.11,2025-06-16
CUST2402,333.48362744150194,5.733196492193697,15,72.31,2025-05-14
CUST1553,296.8660451363414,6.910284641002477,22,85.69,2025-06-15
CUST6589,260.3563583868828,4.785939280090885,16,58.9,2025-05-17
CUST9123,398.2362566458195,5.070527103943458,22,74.46,2025-06-15
CUST6747,288.95152002333884,6.22833340008685,15,83.52,2025-06-05
CUST6815,286.2474151424178,0.39615767052883033,22,30.9,2025-05-14
CUST8883,287.5481980221811,6.153113926111533,20,81.46,2025-06-10
CUST1753,293.6041204259617,3.0889191187991485,20,45.79,2025-06-30
CUST4976,228.8873145201163,3.7068542315149466,14,45.91,2025-05-21
CUST1069,384.3570817536282,6.763279513898901,24,92.04,2025-06-08
CUST1457,256.9357899335868,8.046248154539315,19,99.8,2025-06-30
CUST3243,256.21908733076214,2.234400538071328,22,32.56,2025-05-25
CUST8265,328.1484618345285,3.698714861756346,15,53.96,2025-05-18
CUST2624,302.4260813972414,3.3380997671779244,13,48.22,2025-05-30
CUST9910,337.7695612912878,6.0018343752487615,28,77.62,2025-05-28
CUST7270,216.52973594393143,6.08672038475987,24,72.68,2025-05-17
CUST3510,209.75589496677406,1.7449151242336747,14,30.98,2025-06-23
CUST3200,331.9296229388687,1.6769598754620803,15,33.11,2025-06-20
CUST5812,302.3699335658207,3.2791732694320954,17,49.39,2025-05-17
CUST8345,341.7846056032571,2.740586290684764,24,36.94,2025-06-08
CUST2437,260.1552372264762,6.15414425436108,14,76.33,2025-05-30
CUST2636,304.329489373645,4.688645529215841,21,67.99,2025-05-14
CUST3916,279.4061516938766,4.024787551855013,15,55.06,2025-06-28
CUST4512,314.48874284482065,9.150801597290878,18,116.84,2025-05-24
CUST9402,279.5962313489224,0.9237509296442923,19,21.98,2025-05-23
CUST2601,300.9209189594776,8.352874624550566,18,103.35,2025-05-10
CUST8785,338.54325969434836,2.042827508440317,22,47.47,2025-06-13
CUST1295,309.09331275292476,5.496441172600672,15,77.57,2025-05-08
CUST1940,257.1958087045566,5.143132474438785,18,65.5,2025-05-26
CUST2685,286.5062532353314,3.042472568435385,24,53.33,2025-06-21
CUST3159,253.89173379111872,6.73921184021132,23,15.41,2025-05-29
CUST5149,261.3105400448213,2.510690593377166,21,45.64,2025-06-25
CUST2511,297.22076645447726,5.5599372526396404,20,68.83,2025-06-19
CUST7015,305.46973973024467,6.451533247797384,23,93.8,2025-05-08
CUST5637,367.27100230774886,8.186373253278795,28,103.27,2025-06-21
CUST2521,250.51975898707096,4.748426159800704,26,56.75,2025-06-06
CUST5523,376.4775159730307,4.683984202842021,24,68.33,2025-06-10
CUST3487,249.39478123699163,1.6902866562684613,20,26.92,2025-06-06
CUST4094,235.2460613968192,4.328430601419743,16,66.59,2025-06-01
CUST1057,287.7128467957028,4.454552860504659,20,61.78,2025-06-14
CUST6482,334.81031824067094,8.69791218989069,14,112.15,2025-06-28
CUST4340,428.667990162493,5.118436868028977,16,72.95,2025-06-17
CUST2104,272.6570529379804,4.934493459568003,21,64.46,2025-06-03
CUST3836,287.2511391289572,8.007985977165378,20,104.67,2025-05-05
CUST1849,196.3304883795925,4.314624811839303,18,54.71,2025-06-09
CUST9287,244.47120772670857,8.504540886847245,23,105.48,2025-06-16
CUST6407,243.54741143913856,3.9509594674404527,22,58.53,2025-05-03
CUST9452,287.98373009209325,4.250358384900805,25,56.5,2025-06-08
CUST5898,330.7967803472132,6.186202515936768,16,80.05,2025-05-25
CUST7036,316.3066511121059,2.497772847229394,19,41.98,2025-06-02
CUST2361,352.4504612918445,3.5913126189144817,21,50.69,2025-05-29
CUST5956,235.97853237518586,8.50958836396873,21,102.15,2025-05-21
CUST3464,295.1643444064804,3.9101618263821005,26,61.06,2025-06-13
CUST8795,305.71138243310196,5.300603522923756,19,73.63,2025-05-16
CUST5542,214.49158036716872,2.303629155788574,15,40.48,2025-06-11
CUST5653,309.79226275488406,3.0432544447699357,17,54.47,2025-06-02
CUST5473,323.6298741206522,5.5120594686277515,21,80.42,2025-05-29
CUST8350,207.95628843341774,2.440846066528597,20,41.39,2025-05-27
CUST9292,263.71280934232675,5.373533528954157,16,66.34,2025-06-05
CUST3222,253.8383376944548,2.2966307887673327,23,35.51,2025-06-23
CUST5681,431.61910324186954,5.9866358017617785,23,86.97,2025-05-22
CUST9929,271.21810868811133,5.244019629290723,20,75.75,2025-05-22
CUST2498,264.84117874370565,4.930023019006077,23,76.0,2025-05-05
CUST1509,335.38759677277375,3.8750664482114647,24,11.28,2025-06-15
CUST1163,221.48876400547718,3.545725648350263,28,50.89,2025-06-06
CUST7825,296.2783285449977,6.241344195101356,15,82.13,2025-06-18
CUST9695,330.52928726419117,6.11958089586208,16,86.33,2025-05-09
CUST9653,321.4809109566293,5.4153753743262225,15,67.82,2025-05-28
CUST3720,352.6576426666452,4.92088969228669,17,11.86,2025-05-21
CUST7891,304.8060388470492,4.075449422589915,16,60.31,2025-05-07
CUST7022,276.06256891682614,7.511512251147042,11,86.65,2025-05-04
CUST6083,372.3488942176866,5.393109553023149,17,77.28,2025-06-11
CUST9777,344.4815397811719,5.164567978550848,24,79.0,2025-07-01
CUST6369,414.9449061809625,4.274322879120682,24,76.19,2025-06-20
CUST7754,273.8569986423366,4.159626365808285,18,57.48,2025-06-01
CUST2875,249.7929616623966,3.464404869791743,9,48.76,2025-06-17
CUST7361,311.710736626826,8.101000985628154,24,96.4,2025-06-20
CUST6555,349.2161199238292,4.572022311548982,29,63.37,2025-05-05
CUST5067,319.12048730920253,5.332904416426112,21,75.95,2025-06-20
CUST1267,268.1130007874342,3.9380060899963647,16,52.8,2025-06-04
CUST2489,359.4508265553776,7.841008495979709,23,98.13,2025-05-20
CUST7753,272.38884778595144,6.265863635511021,16,87.22,2025-05-04
CUST7727,389.7938836547761,3.7744226190312276,22,59.7,2025-05-29
CUST4978,291.1526386252975,3.4034055109230925,18,52.03,2025-05-26
CUST8604,389.7278931758894,3.964777401927657,25,65.25,2025-05-05
CUST1977,426.3466212936811,3.938262454159359,25,69.11,2025-05-28
CUST6970,392.3353662868017,6.167856370651927,24,84.3,2025-05-04
CUST4257,341.0241090598682,6.014548062214596,23,88.71,2025-06-03
CUST6023,332.4354943794821,4.665763839366291,18,67.61,2025-05-23
CUST3007,318.43366544364505,4.213322375345278,25,64.01,2025-06-26
CUST3370,302.32182740780746,2.2802877180401615,22,46.05,2025-06-18
CUST8871,284.61108825235,5.438300655327878,24,72.94,2025-06-29
CUST4773,313.95107628851696,6.215793019433079,23,83.39,2025-05-18
CUST1561,353.6815874929886,2.9469694011778795,18,47.96,2025-05-20
CUST2888,318.86059375322606,8.13104805846868,22,101.32,2025-05-12
CUST2434,227.59930497918782,0.6023880867598361,15,15.3,2025-06-18
CUST6053,335.41782236496766,5.487601427542398,22,73.23,2025-06-02
CUST8792,332.51005889793305,4.801648272441234,19,60.81,2025-06-02
CUST8887,265.4045965059378,4.908827967289004,27,68.98,2025-05-28
CUST3905,237.4230287904778,7.887529208146519,26,13.81,2025-05-26
CUST8875,322.8376609576892,6.139534560464408,24,84.58,2025-05-25
CUST1819,309.82605848507353,6.418007515177025,24,81.09,2025-05-13
CUST7100,390.0470216455408,4.919684098711313,11,63.75,2025-06-01
CUST8980,342.0321774494362,3.694752041395218,17,55.19,2025-06-05
CUST1213,178.80603366855217,1.8321943530285534,24,35.86,2025-05-23
CUST6362,251.65119284353935,4.90457728771604,14,71.95,2025-06-01
CUST5371,343.86811452878356,4.558071652340672,18,66.51,2025-05-27
CUST2733,287.64113087397016,3.6360315040044027,7,47.13,2025-06-06
CUST5740,285.9449853557023,8.595373053699046,24,108.26,2025-05-26
CUST9699,369.9677718293001,6.849267365825538,23,96.84,2025-06-22
CUST6409,273.2382394219716,7.634788131268651,19,94.8,2025-06-22
